x:,-3.0,-2.988,-2.976,-2.964,-2.952,-2.94,-2.928,-2.916,-2.904,-2.892,-2.88,-2.868,-2.856,-2.844,-2.832,-2.82,-2.808,-2.796,-2.784,-2.772,-2.76,-2.748,-2.736,-2.724,-2.712,-2.7,-2.688,-2.676,-2.664,-2.652,-2.64,-2.628,-2.616,-2.604,-2.592,-2.58,-2.568,-2.556,-2.544,-2.532,-2.52,-2.508,-2.496,-2.484,-2.472,-2.46,-2.448,-2.436,-2.424,-2.412,-2.4,-2.388,-2.376,-2.364,-2.352,-2.34,-2.328,-2.316,-2.304,-2.292,-2.28,-2.268,-2.256,-2.244,-2.232,-2.22,-2.208,-2.196,-2.184,-2.172,-2.16,-2.148,-2.136,-2.124,-2.112,-2.1,-2.088,-2.076,-2.064,-2.052,-2.04,-2.028,-2.016,-2.004,-1.992,-1.98,-1.968,-1.956,-1.944,-1.932,-1.92,-1.908,-1.896,-1.884,-1.872,-1.86,-1.848,-1.836,-1.824,-1.812,-1.8,-1.788,-1.776,-1.764,-1.752,-1.74,-1.728,-1.716,-1.704,-1.692,-1.68,-1.668,-1.656,-1.644,-1.632,-1.62,-1.608,-1.596,-1.584,-1.572,-1.56,-1.548,-1.536,-1.524,-1.512,-1.5,-1.488,-1.476,-1.464,-1.452,-1.44,-1.428,-1.416,-1.404,-1.392,-1.38,-1.368,-1.356,-1.344,-1.332,-1.32,-1.308,-1.296,-1.284,-1.272,-1.26,-1.248,-1.236,-1.224,-1.212,-1.2,-1.188,-1.176,-1.164,-1.152,-1.14,-1.128,-1.116,-1.104,-1.092,-1.08,-1.068,-1.056,-1.044,-1.032,-1.02,-1.008,-0.996,-0.984,-0.972,-0.96,-0.948,-0.936,-0.924,-0.912,-0.9,-0.888,-0.876,-0.864,-0.852,-0.84,-0.828,-0.816,-0.804,-0.792,-0.78,-0.768,-0.756,-0.744,-0.732,-0.72,-0.708,-0.696,-0.684,-0.672,-0.66,-0.648,-0.636,-0.624,-0.612,-0.6,-0.588,-0.576,-0.564,-0.552,-0.54,-0.528,-0.516,-0.504,-0.492,-0.48,-0.468,-0.456,-0.444,-0.432,-0.42,-0.408,-0.396,-0.384,-0.372,-0.36,-0.348,-0.336,-0.324,-0.312,-0.3,-0.288,-0.276,-0.264,-0.252,-0.24,-0.228,-0.216,-0.204,-0.192,-0.18,-0.168,-0.156,-0.144,-0.132,-0.12,-0.108,-0.096,-0.084,-0.072,-0.06,-0.048,-0.036,-0.024,-0.012,0.0,0.012,0.024,0.036,0.048,0.06,0.072,0.084,0.096,0.108,0.12,0.132,0.144,0.156,0.168,0.18,0.192,0.204,0.216,0.228,0.24,0.252,0.264,0.276,0.288,0.3,0.312,0.324,0.336,0.348,0.36,0.372,0.384,0.396,0.408,0.42,0.432,0.444,0.456,0.468,0.48,0.492,0.504,0.516,0.528,0.54,0.552,0.564,0.576,0.588,0.6,0.612,0.624,0.636,0.648,0.66,0.672,0.684,0.696,0.708,0.72,0.732,0.744,0.756,0.768,0.78,0.792,0.804,0.816,0.828,0.84,0.852,0.864,0.876,0.888,0.9,0.912,0.924,0.936,0.948,0.96,0.972,0.984,0.996,1.008,1.02,1.032,1.044,1.056,1.068,1.08,1.092,1.104,1.116,1.128,1.14,1.152,1.164,1.176,1.188,1.2,1.212,1.224,1.236,1.248,1.26,1.272,1.284,1.296,1.308,1.32,1.332,1.344,1.356,1.368,1.38,1.392,1.404,1.416,1.428,1.44,1.452,1.464,1.476,1.488,1.5,1.512,1.524,1.536,1.548,1.56,1.572,1.584,1.596,1.608,1.62,1.632,1.644,1.656,1.668,1.68,1.692,1.704,1.716,1.728,1.74,1.752,1.764,1.776,1.788,1.8,1.812,1.824,1.836,1.848,1.86,1.872,1.884,1.896,1.908,1.92,1.932,1.944,1.956,1.968,1.98,1.992,2.004,2.016,2.028,2.04,2.052,2.064,2.076,2.088,2.1,2.112,2.124,2.136,2.148,2.16,2.172,2.184,2.196,2.208,2.22,2.232,2.244,2.256,2.268,2.28,2.292,2.304,2.316,2.328,2.34,2.352,2.364,2.376,2.388,2.4,2.412,2.424,2.436,2.448,2.46,2.472,2.484,2.496,2.508,2.52,2.532,2.544,2.556,2.568,2.58,2.592,2.604,2.616,2.628,2.64,2.652,2.664,2.676,2.688,2.7,2.712,2.724,2.736,2.748,2.76,2.772,2.784,2.796,2.808,2.82,2.832,2.844,2.856,2.868,2.88,2.892,2.904,2.916,2.928,2.94,2.952,2.964,2.976,2.988,3.0
dkappa = 0.1
kappa_1:,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0
kappa_2:,	 0.0,	 0.1,	 0.2,	 0.3,	 0.4,	 0.5,	 0.6,	 0.7,	 0.8,	 0.9,	 1.0,	 1.1,	 1.2,	 1.3,	 1.4,	 1.5,	 1.6,	 1.7,	 1.8,	 1.9,	 2.0

Trials:
kappa_1,kappa_2,eigenvalue,solve time (s)
3.5,1.4,2.104590838248896,0.20829486846923828
3.5,1.5,2.118139710843283,0.16349172592163086
3.5,1.6,2.1314136367400356,0.22069191932678223
3.5,1.7,2.1444278739539855,0.2096560001373291
3.5,1.8,2.1571962865937904,0.3534839153289795
3.5,1.9,2.169731520905577,0.20775508880615234
3.5,2.0,2.182045153011198,0.37871527671813965
3.6,0.0,1.8973347721484197,0.13617587089538574
3.6,0.1,1.917661405319097,0.21114706993103027
3.6,0.2,1.9370766717110413,0.1304488182067871
3.6,0.3,1.9557009558833705,0.213515043258667
3.6,0.4,1.9736281115705174,0.18807077407836914
3.6,0.5,1.9909334327255037,0.1421661376953125
3.6,0.6,2.0076786764480223,0.20565199851989746
3.6,0.7,2.0239154022107444,0.24498701095581055
3.6,0.8,2.0396872862468696,0.13296794891357422
3.6,0.9,2.055031780435911,0.22333717346191406
3.6,1.0,2.0699813344935607,0.3560791015625
3.6,1.1,2.0845643171882804,0.1506650447845459
3.6,1.2,2.098805724478381,0.23722600936889648
3.6,1.3,2.1127277332861922,0.1484389305114746
3.6,1.4,2.1263501404995826,0.28285694122314453
3.6,1.5,2.139690716070169,0.13626503944396973
3.6,1.6,2.152765489912265,0.1446361541748047
3.6,1.7,2.1655889874150898,0.19675302505493164
3.6,1.8,2.178174424913479,0.22842001914978027
3.6,1.9,2.1905338727022325,0.15220975875854492
3.6,2.0,2.202678392920653,0.2667379379272461
3.7,0.0,1.9235055700164594,0.14233803749084473
3.7,0.1,1.9433016773169625,0.29595375061035156
3.7,0.2,1.9622417532860243,0.1363520622253418
3.7,0.3,1.9804353524093223,0.22213029861450195
3.7,0.4,1.9979685360420765,0.18948817253112793
3.7,0.5,2.0149107663846735,0.21162796020507812
3.7,0.6,2.0313193024466103,0.14361095428466797
3.7,0.7,2.0472421498088265,0.15793991088867188
3.7,0.8,2.0627201212128266,0.14000988006591797
3.7,0.9,2.077788323435466,0.4069387912750244
3.7,1.0,2.0924772587446183,0.12906289100646973
3.7,1.1,2.106813659292299,0.1479649543762207
3.7,1.2,2.1208211313787615,0.19959187507629395
3.7,1.3,2.1345206609392005,0.2520933151245117
3.7,1.4,2.1479310161249576,0.16765689849853516
3.7,1.5,2.1610690715926255,0.21066498756408691
3.7,1.6,2.1739500730577035,0.18852686882019043
3.7,1.7,2.1865878550761857,0.24211931228637695
3.7,1.8,2.198995021908538,0.1270740032196045
3.7,1.9,2.2111830992121364,0.23583579063415527
3.7,2.0,2.223162661805336,0.2896120548248291
3.8,0.0,1.9493250434003762,0.20193696022033691
3.8,0.1,1.9686174083243912,0.1682908535003662
3.8,0.2,1.987104530675595,0.272838830947876
3.8,0.3,2.0048863132766206,0.17467594146728516
3.8,0.4,2.0220418050527242,0.3108699321746826
3.8,0.5,2.0386351798434124,0.13643908500671387
3.8,0.6,2.0547195915819563,0.30112314224243164
3.8,0.7,2.07033978525719,0.15493512153625488
3.8,0.8,2.0855339346741286,0.1621840000152588
3.8,0.9,2.1003349768316357,0.2759668827056885
3.8,1.0,2.1147716059114927,0.1696949005126953
3.8,1.1,2.1288690299791093,0.15811896324157715
3.8,1.2,2.14264955754747,0.34050893783569336
3.8,1.3,2.156133059751043,0.34194087982177734
3.8,1.4,2.1693373394170443,0.13751792907714844
3.8,1.5,2.182278429490607,0.2665400505065918
3.8,1.6,2.1949708370534484,0.1804649829864502
3.8,1.7,2.207427744698998,0.20866918563842773
3.8,1.8,2.219661178277391,0.19835424423217773
3.8,1.9,2.231682147886325,0.23171305656433105
3.8,2.0,2.2435007663873705,0.137282133102417
3.9,0.0,1.9748069688213619,0.15774917602539062
3.9,0.1,1.993620408632316,0.19434618949890137
3.9,0.2,2.0116753131485474,0.24006891250610352
3.9,0.3,2.0290629629532257,0.13728117942810059
3.9,0.4,2.0458560839939732,0.24026179313659668
3.9,0.5,2.062114046066714,0.1509413719177246
3.9,0.6,2.077886251530896,0.19451284408569336
3.9,0.7,2.0932144501841896,0.15930867195129395
3.9,0.8,2.10813438106669,0.23537707328796387
3.9,0.9,2.12267697160799,0.15696001052856445
3.9,1.0,2.13686923586251,0.2629830837249756
3.9,1.1,2.1507349613353353,0.26783299446105957
3.9,1.2,2.164295243794669,0.1762068271636963
3.9,1.3,2.1775689100258204,0.2513740062713623
3.9,1.4,2.1905728565417415,0.12607598304748535
3.9,1.5,2.203322324442355,0.13280582427978516
3.9,1.6,2.2158311246457525,0.1562497615814209
3.9,1.7,2.2281118243937468,0.26786041259765625
3.9,1.8,2.2401759024199412,0.20168089866638184
3.9,1.9,2.2520338805013296,0.24920177459716797
3.9,2.0,2.2636954338404256,0.14836716651916504
4.0,0.0,1.9999642457836806,0.20056700706481934
4.0,0.1,2.0183217983507378,0.13789701461791992
4.0,0.2,2.035963850417472,0.23560500144958496
4.0,0.3,2.0529739616607383,0.19743990898132324
4.0,0.4,2.06941914582493,0.32796406745910645
4.0,0.5,2.0853544018083925,0.14564895629882812
4.0,0.6,2.1008256983871423,0.18305301666259766
4.0,0.7,2.1158720307347063,0.2712838649749756
4.0,0.8,2.130526888993579,0.20972800254821777
4.0,0.9,2.1448193376930664,0.24391818046569824
4.0,1.0,2.1587748282107175,0.2088150978088379
4.0,1.1,2.1724158230327766,0.218214750289917
4.0,1.2,2.1857622837083,0.3167998790740967
4.0,1.3,2.19883205799457,0.19943594932556152
4.0,1.4,2.2116411910056026,0.23963093757629395
4.0,1.5,2.224204178528219,0.3203427791595459
4.0,1.6,2.236534175015823,0.25661516189575195
4.0,1.7,2.2486431662775455,0.3333089351654053
4.0,1.8,2.260542113768863,0.17894482612609863
4.0,1.9,2.2722410764950896,0.23061823844909668
4.0,2.0,2.283749314279231,0.18487095832824707
